LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009F5	1	AileensGen_AileenIdles_000009F5_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009F5_1.xwm	File Not Found				I suppose even stolen furniture is still usable.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009F4	1	AileensGen_AileenIdles_000009F4_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009F4_1.xwm	File Not Found				I forget that even hostile people have to eat and sleep.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009F7	1	AileensGen_AileenIdles_000009F7_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009F7_1.xwm	File Not Found				I don't think they're just going to simply  let us walk through.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009FB	1	AileensGen_AileenIdles_000009FB_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009FB_1.xwm	File Not Found				I would rather not become their next target.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009F6	1	AileensGen_AileenIdles_000009F6_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009F6_1.xwm	File Not Found				We should assume they know this place more than we do.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009F8	1	AileensGen_AileenIdles_000009F8_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009F8_1.xwm	File Not Found				Nothing here seems safe to lean up against.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009F9	1	AileensGen_AileenIdles_000009F9_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009F9_1.xwm	File Not Found				I would rather we not stand out in the open for too long here.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A00	1	AileensGen_AileenIdles_00000A00_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A00_1.xwm	File Not Found				This place already feels tense before anyone even notices us.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009FA	1	AileensGen_AileenIdles_000009FA_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009FA_1.xwm	File Not Found				I know they're criminals, but it still feels like we've walked into someone's home.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009FC	1	AileensGen_AileenIdles_000009FC_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009FC_1.xwm	File Not Found				I'll follow your lead, but cautiously.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009FD	1	AileensGen_AileenIdles_000009FD_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009FD_1.xwm	File Not Found				They may be desperate, but that does not make them harmless.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009FE	1	AileensGen_AileenIdles_000009FE_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009FE_1.xwm	File Not Found				There's enough arrows and weapons lying about to make me reconsider standing still.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A03	1	AileensGen_AileenIdles_00000A03_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A03_1.xwm	File Not Found				I've noticed they become much less organized when there's something to defend.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A01	1	AileensGen_AileenIdles_00000A01_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A01_1.xwm	File Not Found				We should decide whether we're sneaking or fighting our way through.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 070009FF	1	AileensGen_AileenIdles_000009FF_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_000009FF_1.xwm	File Not Found				Not everyone chose this life for the same reason.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A02	1	AileensGen_AileenIdles_00000A02_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A02_1.xwm	File Not Found				We shouldn't stay longer than we have to, if more show up.	Neutral 50			
FFFFFFFF	--	AileenSamson	GetIsID == 1	AlicornRace	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A04	1	AileensGen_AileenIdles_00000A04_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A04_1.xwm	File Not Found				---------- Dwemer Ruins ----------	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A0C	1	AileensGen_AileenIdles_00000A0C_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A0C_1.xwm	File Not Found				It's difficult to admire the engineering when it's trying to kill us.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A05	1	AileensGen_AileenIdles_00000A05_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A05_1.xwm	File Not Found				I can feel the machinery through the floor here.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A0F	1	AileensGen_AileenIdles_00000A0F_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A0F_1.xwm	File Not Found				The more I see here, the less I understand.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A06	1	AileensGen_AileenIdles_00000A06_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A06_1.xwm	File Not Found				This is far beyond anything I expected to find here.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A0B	1	AileensGen_AileenIdles_00000A0B_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A0B_1.xwm	File Not Found				The pipes seemingly lead everywhere, yet explain nothing.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A18	1	AileensGen_AileenIdles_00000A18_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A18_1.xwm	File Not Found				I would spend days days studying this place if it was safe.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A0A	1	AileensGen_AileenIdles_00000A0A_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A0A_1.xwm	File Not Found				Even the living spaces seem designed around the machinery.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A09	1	AileensGen_AileenIdles_00000A09_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A09_1.xwm	File Not Found				This seems less like a city, and more like an installation.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A13	1	AileensGen_AileenIdles_00000A13_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A13_1.xwm	File Not Found				I have to resist the urge to touch everything.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A12	1	AileensGen_AileenIdles_00000A12_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A12_1.xwm	File Not Found				This is built on a scale I have yet to understand.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A17	1	AileensGen_AileenIdles_00000A17_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A17_1.xwm	File Not Found				This is all built around rules I don't think we'll ever know.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A16	1	AileensGen_AileenIdles_00000A16_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A16_1.xwm	File Not Found				We need to be careful what we wake up.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A15	1	AileensGen_AileenIdles_00000A15_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A15_1.xwm	File Not Found				This stuff moves far too smoothly for how old it looks.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A14	1	AileensGen_AileenIdles_00000A14_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A14_1.xwm	File Not Found				Whoever made this assumed everyone already understood it.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A08	1	AileensGen_AileenIdles_00000A08_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A08_1.xwm	File Not Found				I wish I knew if those noises were normal.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A0E	1	AileensGen_AileenIdles_00000A0E_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A0E_1.xwm	File Not Found				This does not seem to be magic pretending to be machinery.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A10	1	AileensGen_AileenIdles_00000A10_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A10_1.xwm	File Not Found				I can't tell if theese machines are intelligent or acting upon pre-programmed orders.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A11	1	AileensGen_AileenIdles_00000A11_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A11_1.xwm	File Not Found				Most machinery stops working after enough time being unmaintained. This is amazing.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A0D	1	AileensGen_AileenIdles_00000A0D_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A0D_1.xwm	File Not Found				I keep wondering what vanished with those who built this place.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A07	1	AileensGen_AileenIdles_00000A07_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A07_1.xwm	File Not Found				The engineering here is incredible. The lack of safety features though, less impressive.	Neutral 50			
FFFFFFFF	--	AileenSamson	GetIsID == 1	AlicornRace	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A19	1	AileensGen_AileenIdles_00000A19_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A19_1.xwm	File Not Found				---------- Dragur and Crypts ----------	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A1A	1	AileensGen_AileenIdles_00000A1A_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A1A_1.xwm	File Not Found				The amount of those who refuse to stay dead here is unsettling.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A1D	1	AileensGen_AileenIdles_00000A1D_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A1D_1.xwm	File Not Found				I've learned to assume that something lying still may not actually be dead.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A24	1	AileensGen_AileenIdles_00000A24_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A24_1.xwm	File Not Found				I really don't think any fires here should still be burning.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A1C	1	AileensGen_AileenIdles_00000A1C_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A1C_1.xwm	File Not Found				I would prefer the bodies here to remain exactly where they lay.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A25	1	AileensGen_AileenIdles_00000A25_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A25_1.xwm	File Not Found				There's always one room that just feels far too grand, isn't there.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A1F	1	AileensGen_AileenIdles_00000A1F_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A1F_1.xwm	File Not Found				It feels like someone or something wanted these dead to remain ready for something.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A1E	1	AileensGen_AileenIdles_00000A1E_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A1E_1.xwm	File Not Found				That one looks too much intact for my own comfort.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A2A	1	AileensGen_AileenIdles_00000A2A_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A2A_1.xwm	File Not Found				I really hope they're not aware of what they've become now.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A1B	1	AileensGen_AileenIdles_00000A1B_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A1B_1.xwm	File Not Found				This place makes death feel like it isn't a true end.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A28	1	AileensGen_AileenIdles_00000A28_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A28_1.xwm	File Not Found				It's disturbing how much intention seems to remain in them.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A2C	1	AileensGen_AileenIdles_00000A2C_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A2C_1.xwm	File Not Found				I would like just ONE tomb where the final chamber is empty.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A26	1	AileensGen_AileenIdles_00000A26_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A26_1.xwm	File Not Found				I wish I knew what the carvings said. Warnings? Stories?	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A2D	1	AileensGen_AileenIdles_00000A2D_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A2D_1.xwm	File Not Found				These were people before they became whatever these things are.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A31	1	AileensGen_AileenIdles_00000A31_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A31_1.xwm	File Not Found				The surface is going to feel much more alive after we leave here.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A32	1	AileensGen_AileenIdles_00000A32_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A32_1.xwm	File Not Found				I know they've been dead for decades, if not longer but this still feels wrong.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A29	1	AileensGen_AileenIdles_00000A29_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A29_1.xwm	File Not Found				They sound alive enough just to make it a little worse.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A21	1	AileensGen_AileenIdles_00000A21_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A21_1.xwm	File Not Found				Are they guarding these tombs or trapped in them? I can't decide.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A30	1	AileensGen_AileenIdles_00000A30_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A30_1.xwm	File Not Found				I'll be glad to see daylight again.	Neutral 50			
FFFFFFFF	--	--	GetIsID == 1	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Idle	AileenIdles	FormID 07000A23	1	AileensGen_AileenIdles_00000A23_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenIdles_00000A23_1.xwm	File Not Found				There is something very final about being lost in a burial place.	Neutral 50			
